Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_750.jpg;0;1;0;0.2562298;99.71011;85.63747;1.026404;50.43443;-0.0002622039
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_797.jpg;0;1;0;0.288179;99.71936;85.64854;1.205423;50.41786;-0.0006901086
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_839.jpg;0;1;0;0.3202343;99.73296;85.66479;1.330195;50.54243;-0.004466333
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_888.jpg;0;1;0;0.3428111;99.74123;85.67477;1.247294;50.58068;-0.001505053
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_930.jpg;0;1;0;0.4156802;99.75079;85.68636;1.173142;50.61896;-0.001346096
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_976.jpg;0;1;0;0.4392546;99.76128;85.69911;1.121054;50.72817;-0.00102275
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_027.jpg;0;1;0;0.4835529;99.77953;85.7212;1.109033;50.72449;-0.001429778
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_072.jpg;0;1;0;0.5179003;99.79294;85.73756;1.129518;50.74482;7.38124E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_117.jpg;0;1;0;0.5525696;99.80736;85.75507;1.167934;50.72542;0.0005467155
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_159.jpg;0;1;0;0.5832859;99.83035;85.78305;1.219683;50.59828;-0.001227124
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_201.jpg;0;1;0;0.628871;99.84653;85.80278;1.236065;50.6132;-0.0008749213
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_243.jpg;0;1;0;0.6447886;99.86321;85.82295;1.225964;50.64185;-0.001232731
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_286.jpg;0;1;0;0.6823537;99.88063;85.84406;1.208005;50.60236;-0.0002324915
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_11_330.jpg;0;1;0;0.7394241;99.89911;85.8664;1.193962;50.57932;-0.0006781236
